id,suburb,area,station_count,station_count_by_area,station_count_by_area_plus_1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2448,BARUNAH PARK,0.0087664,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2449,EARLSTON,0.006428888,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2450,SHELFORD,0.018274601,1,54.72075628,55.72075628
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2451,BUNGULUKE,0.011002196,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2443,MITIAMO,0.019745992,4,202.5727554,203.5727554
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2444,JUNORTOUN,0.002805135,7,2495.423261,2496.423261
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2445,KEILOR PARK,0.000325998,5,15337.49937,15338.49937
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2446,TIMOR,0.002886524,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2452,ROSS CREEK,0.004113146,4,972.4915114,973.4915114
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2453,TEDDYWADDY WEST,0.007943662,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2454,HEIDELBERG HEIGHTS,0.000213812,10,46769.99574,46770.99574
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2455,IVANHOE,0.000566655,41,72354.48593,72355.48593
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2460,MYERS FLAT,0.002887575,1,346.3113379,347.3113379
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2458,FERNBANK,0.012334243,6,486.4506254,487.4506254
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2459,HUNTLY,0.004196681,5,1191.417787,1192.417787
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2462,GELLIBRAND,0.009761714,8,819.5281981,820.5281981
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2463,MOOLORT,0.009546066,1,104.7551993,105.7551993
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2473,BOLINDA,0.002815308,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2474,WABONGA,0.029888905,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2464,FIERY FLAT,0.009464413,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2465,BRIGHTON,0.000880292,52,59071.3295,59072.3295
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2466,OAKLANDS JUNCTION,0.003620142,6,1657.393492,1658.393492
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2479,WILKUR,0.017000898,2,117.640846,118.640846
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2480,WATCHEM WEST,0.010328351,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2467,ELLERSLIE,0.012052423,1,82.97086971,83.97086971
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2468,MARLBED,0.011657888,1,85.77883034,86.77883034
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2469,HARRIETVILLE,0.011832126,8,676.1253386,677.1253386
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2470,WRATHUNG,0.011922302,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2471,KUNAT,0.011560816,2,172.9981638,173.9981638
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2475,STRATHKELLAR,0.003895238,2,513.4474361,514.4474361
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2476,HAMILTON,0.020395531,54,2647.638813,2648.638813
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2477,MITRE,0.010774148,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2478,BOOLITE,0.008595185,1,116.3442133,117.3442133
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2482,MINYIP,0.035158963,7,199.0957497,200.0957497
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2483,SOUTHBANK,0.000159983,218,1362646.043,1362647.043
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2484,CHATSWORTH,0.009601052,1,104.1552566,105.1552566
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2485,NEWBRIDGE,0.009719854,1,102.8822042,103.8822042
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2486,BOIGBEAT,0.00955233,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2488,DALYENONG,0.009697376,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2489,STUART MILL,0.01519694,3,197.4081688,198.4081688
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2496,EAST BENDIGO,0.001135714,14,12327.0436,12328.0436
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2490,BINDI,0.015271955,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2491,ARBUCKLE,0.01530936,2,130.6390301,131.6390301
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2492,GLENHOPE,0.009028648,1,110.7585555,111.7585555
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2507,KYABRAM,0.014536953,26,1788.545414,1789.545414
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2493,STREATHAM,0.015266401,2,131.0066476,132.0066476
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2494,ILLABAROOK,0.002222338,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2495,TAMLEUGH NORTH,0.003853986,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2497,BO PEEP,0.001638632,1,610.2650207,611.2650207
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2529,MOUNTAIN VIEW,0.002255099,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2498,JUNG,0.014610462,3,205.3323154,206.3323154
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2508,BURWOOD,0.000619201,42,67829.32773,67830.32773
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2499,WHROO,0.015868464,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2509,ALMONDS,0.003164808,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2500,REDCASTLE,0.006314613,1,158.3628334,159.3628334
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2501,LAEN,0.004837001,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2502,RICH AVON WEST,0.009692461,1,103.1729672,104.1729672
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2503,IVANHOE EAST,0.000213405,6,28115.6053,28116.6053
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2504,KEW EAST,0.000414048,7,16906.26738,16907.26738
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2505,PINE GROVE,0.011435972,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2506,KAARIMBA,0.009562285,1,104.5775109,105.5775109
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2510,STOCKDALE,0.008867414,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2511,WOODS POINT,0.023546847,7,297.2797114,298.2797114
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2512,SLATY CREEK,0.00932482,2,214.4813445,215.4813445
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2513,BYAWATHA,0.00922932,1,108.3503442,109.3503442
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2514,GRINGEGALGONA,0.009309936,2,214.8242533,215.8242533
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2515,BOORHAMAN,0.009215605,1,108.5115948,109.5115948
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2516,LAKE WELLINGTON,0.015171864,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2520,OZENKADNOOK,0.014735346,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2521,DURHAM OX,0.014626083,3,205.1130172,206.1130172
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2517,BURAGWONDUC,0.014991233,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2522,BARRAPORT,0.014552813,3,206.1457072,207.1457072
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2523,NAGAMBIE,0.014630876,18,1230.27491,1231.27491
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2524,LAKE CHARM,0.014390783,3,208.4667728,209.4667728
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2525,TUROAR,0.014219213,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2518,COORIEMUNGLE,0.015137367,5,330.3084368,331.3084368
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2519,STOCKYARD HILL,0.011706684,3,256.2638617,257.2638617
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2526,CHESHUNT SOUTH,0.00551531,2,362.6269313,363.6269313
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2527,WINDERMERE,0.004243932,4,942.5221347,943.5221347
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2528,TARRINGTON,0.005712554,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2530,AGNES,0.001651474,4,2422.079255,2423.079255
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2531,KORUMBURRA SOUTH,0.001795125,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2543,MOLLONGGHIP,0.002184753,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2544,MITTA MITTA,0.078826248,6,76.11677746,77.11677746
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2545,ESKDALE,0.030336124,8,263.7120048,264.7120048
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2532,AMHERST,0.003414128,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2533,EASTVILLE,0.003495986,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2534,BARINGHUP WEST,0.004344705,1,230.1652055,231.1652055
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2535,JEFFCOTT NORTH,0.008063741,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2536,TULLAMARINE,0.000762102,58,76105.30912,76106.30912
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2537,KENNINGTON,0.000404096,8,19797.27258,19798.27258
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2538,AREEGRA,0.009612449,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2539,FAIRY DELL,0.002900636,1,344.7520333,345.7520333
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2540,SMOKEYTOWN,0.000225061,3,13329.69944,13330.69944
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2541,CHARLEROI,0.004125177,1,242.4138544,243.4138544
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2542,JARVIS CREEK,0.005897643,1,169.5592723,170.5592723
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2548,WALKERVILLE,0.004142939,1,241.3745249,242.3745249
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2549,MAFFRA WEST UPPER,0.002309647,1,432.9665031,433.9665031
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2550,WODONGA,0.003717287,80,21521.0738,21522.0738
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2551,SUNSHINE WEST,0.000983859,31,31508.56978,31509.56978
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2552,QUEENSFERRY,3.87E-05,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2553,GRANTVILLE,0.001592418,6,3767.854884,3768.854884
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2557,TAYLORS HILL,0.000464858,5,10755.96264,10756.96264
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2558,DELAHEY,0.000363458,11,30264.86482,30265.86482
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2561,TIMBARRA,0.015543871,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2559,HADFIELD,0.000321931,12,37275.06154,37276.06154
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2560,NALINGA,0.002703532,1,369.8865339,370.8865339
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2562,ELIZABETH ISLAND,2.04E-05,1,49103.90869,49104.90869
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2563,ELMORE,0.013607218,7,514.4328572,515.4328572
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2564,GOWANGARDIE,0.003546233,2,563.9786793,564.9786793
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2565,STRATHBOGIE,0.017165191,11,640.8317929,641.8317929
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2568,MOORABBIN AIRPORT,0.000307376,42,136640.5915,136641.5915
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2569,SHEEP HILLS,0.01428821,4,279.9510923,280.9510923
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2566,CAMBARVILLE,0.039121653,2,51.12258384,52.12258384
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2567,CHERRYPOOL,0.006248873,1,160.0288551,161.0288551
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2575,CHARAM,0.01409052,1,70.96970061,71.96970061
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2570,PERRY BRIDGE,0.014530754,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2571,YACKANDANDAH,0.014176487,19,1340.247416,1341.247416
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2572,GYMBOWEN,0.014147064,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2573,TONGIO,0.014284473,3,210.0182486,211.0182486
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2574,HENSLEY PARK,0.014294797,7,489.688661,490.688661
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2577,MONOMAK,0.015329316,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2578,CORNDALE,0.014712715,7,475.7789559,476.7789559
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2579,TOONGABBIE,0.015270342,7,458.4049216,459.4049216
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2580,TOOLLEEN,0.015935311,5,313.7685861,314.7685861
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2581,KANCOONA,0.014880195,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2582,CAPEL SOUND,0.000480745,7,14560.72642,14561.72642
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2583,RUBY,0.001929703,2,1036.429056,1037.429056
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2584,BUNYIP NORTH,0.001728074,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2585,INVERLOCH,0.010371283,17,1639.141395,1640.141395
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2586,STONY CREEK,0.006729253,2,297.2098253,298.2098253
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2587,POUND CREEK,0.005686937,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2588,MININERA,0.011388503,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2589,TARRAWARRA,0.001422114,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2590,FLAGSTAFF,0.00027792,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2591,MOONEE PONDS,0.000445487,49,109992.0493,109993.0493
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2592,COBURG NORTH,0.000495641,17,34299.03556,34300.03556
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2593,PRESTON,0.001172404,116,98941.99077,98942.99077
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2594,CARISBROOK,0.012396418,5,403.3423158,404.3423158
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2595,YERING,0.002524863,4,1584.24443,1585.24443
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2596,GRUYERE,0.005600287,6,1071.373709,1072.373709
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2597,YARRA GLEN,0.003586635,12,3345.754731,3346.754731
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2598,HOWQUA HILLS,0.011735198,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2599,GORMANDALE,0.009604142,1,104.1217388,105.1217388
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2600,WILLOWMAVIN,0.005823643,2,343.4276386,344.4276386
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2601,NEERIM EAST,0.009888344,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2602,BOOLE POOLE,0.009620217,1,103.9477621,104.9477621
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2603,SCOTTS CREEK,0.009650453,1,103.622074,104.622074
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2604,KERGUNYAH,0.009407622,2,212.5935692,213.5935692
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2605,MEERLIEU,0.009581412,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2609,CANIAMBO,0.009949151,1,100.5110938,101.5110938
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2610,KANAGULK,0.013372594,5,373.8990315,374.8990315
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2611,ROSE RIVER,0.024477968,1,40.85306409,41.85306409
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2612,PORTLAND,0.003446935,68,19727.66982,19728.66982
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2613,STRATHDALE,0.000359232,2,5567.430616,5568.430616
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2614,LEARMONTH,0.003931534,5,1271.768338,1272.768338
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2615,ADDINGTON,0.002006105,1,498.4782946,499.4782946
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2618,SEDGWICK,0.005672876,1,176.2774177,177.2774177
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2619,YALLOURN,0.002822082,34,12047.84205,12048.84205
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2620,YALCA,0.01583161,3,189.4943082,190.4943082
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2621,BEARII,0.002944395,1,339.6283505,340.6283505
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2616,STRATHFIELDSAYE,0.003035734,4,1317.638357,1318.638357
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2617,KIATA,0.012158792,3,246.7350457,247.7350457
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2622,ROWSLEY,0.004362226,2,458.4814744,459.4814744
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2623,MADDINGLEY,0.002592633,18,6942.748098,6943.748098
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2624,WATERWAYS,0.000173174,1,5774.53977,5775.53977
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2779,KOOROOMAN,0.002059026,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2780,VICTORIA VALLEY,0.020154741,3,148.8483535,149.8483535
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2781,MCMILLANS,0.003467306,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2625,BRAESIDE,0.000874554,29,33159.74718,33160.74718
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2632,TESBURY,0.002451117,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2782,WONYIP,0.003778519,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2783,GLENGARRY WEST,0.002990424,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2784,TRARALGON EAST,0.003588803,8,2229.155758,2230.155758
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2626,HEPBURN SPRINGS,0.000314711,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2627,MACS COVE,0.000528749,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2785,INGLISTON,0.004309373,3,696.1569571,697.1569571
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2786,DARLEY,0.002721999,17,6245.411191,6246.411191
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2787,GREENDALE,0.00533623,4,749.5929313,750.5929313
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2788,MELTON WEST,0.000946346,14,14793.73892,14794.73892
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2789,MELTON,0.002076258,30,14449.07095,14450.07095
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2790,BONNIE BROOK,0.001324791,1,754.8360484,755.8360484
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2791,PLUMPTON,0.003004684,10,3328.136476,3329.136476
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2628,BRUNSWICK EAST,0.000226286,43,190025.369,190026.369
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2665,TYNONG,0.00219923,6,2728.227354,2729.227354
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2792,GREENVALE,0.003109439,13,4180.818783,4181.818783
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2793,BUNDOORA,0.001766601,70,39624.10393,39625.10393
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2794,MILL PARK,0.001309685,32,24433.3559,24434.3559
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2795,GREENSBOROUGH,0.001042077,29,27829.04382,27830.04382
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2796,CATHKIN,0.0023991,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2629,BEVERIDGE,0.011376303,8,703.2161355,704.2161355
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2691,HESSE,0.00557597,1,179.3409923,180.3409923
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2797,SEBASTIAN,0.003036197,2,658.7186834,659.7186834
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2630,MACKS CREEK,0.002870351,2,696.77895,697.77895
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2631,TANDARRA,0.007649469,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2692,OUTTRIM,0.004796472,2,416.9731382,417.9731382
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2693,EPPING,0.003444962,95,27576.50128,27577.50128
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2798,GRAND RIDGE,0.015475005,1,64.62033499,65.62033499
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2633,LAKE TYRRELL,0.019125328,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2634,INVERGORDON,0.010783131,1,92.73744587,93.73744587
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2635,BETHANGA,0.0115031,4,347.7323541,348.7323541
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2636,BELLBRIDGE,0.00020178,1,4955.894012,4956.894012
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2637,TALLANGATTA EAST,0.002130341,1,469.4084782,470.4084782
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2799,CREMORNE,6.95E-05,42,604433.5863,604434.5863
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2638,BOLWARRA,0.002249304,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2695,FERN HILL,0.001785779,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2807,DEVON MEADOWS,0.002404362,6,2495.464544,2496.464544
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2639,ALLESTREE,0.001034107,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2707,CAPE CLEAR,0.003101196,3,967.3688214,968.3688214
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2965,ARMSTRONG CREEK,0.00192133,6,3122.837475,3123.837475
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2640,NARRAWONG,0.002672946,11,4115.310217,4116.310217
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2641,CLONBINANE,0.026324746,10,379.8707134,380.8707134
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2642,FLOWERDALE,0.015501885,15,967.6242535,968.6242535
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2643,TARRA VALLEY,0.003712037,1,269.3938837,270.3938837
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2644,GISBORNE,0.009826227,30,3053.05392,3054.05392
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2713,MOUNT COLE CREEK,0.004023224,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2645,EVERTON UPPER,0.006878371,1,145.3832632,146.3832632
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2646,JOHANNA,0.003870704,1,258.3509182,259.3509182
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2647,CHAPPLE VALE,0.007765703,1,128.7713436,129.7713436
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2648,LAVERS HILL,0.006493193,9,1386.06697,1387.06697
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2649,GLENAIRE,0.010776623,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2650,COLAC,0.003868221,39,10082.15475,10083.15475
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2651,PITFIELD,0.002617248,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2714,GLENLOFTY,0.005786282,2,345.6450943,346.6450943
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2652,MANNIBADAR,0.010946176,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2653,SMYTHESDALE,0.004184009,6,1434.031487,1435.031487
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2726,JACKASS FLAT,0.000294092,1,3400.301071,3401.301071
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2654,YEUNGROON,0.009439656,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2966,GISBORNE SOUTH,0.001826235,2,1095.149121,1096.149121
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2655,LARA,0.009178584,46,5011.666465,5012.666465
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2656,LAVERTON NORTH,0.001576101,103,65351.13249,65352.13249
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2657,RYANSTON,0.005365296,6,1118.298098,1119.298098
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2727,KENNEDYS CREEK,0.002624822,0,0,1
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2658,KONGWAK,0.003868331,2,517.0188311,518.0188311
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2659,FYANSFORD,0.001903792,7,3676.871519,3677.871519
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2660,MAUDE,0.00364698,2,548.3988834,549.3988834
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2661,SHE OAKS,0.00217519,3,1379.189835,1380.189835
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2662,HARKNESS,0.001829254,6,3280.025428,3281.025428
ckan_af33dd8c_0534_4e18_9245_fc64440f742e.2663,THORNHILL PARK,0.000806813,0,0,1
